date,open,high,low,close,volume,symbol,ma_7,ma_30,ma_90,daily_return,high_low_range,close_open_diff,is_bullish
2023-06-12,1959.699951171875,1963.5,1951.4000244140625,1955.300048828125,212,XAU/USD,1957.1,1984.43,1942.61,-0.0035,12.1,-4.4,0
2023-06-13,1960.5999755859373,1967.5,1940.300048828125,1944.5999755859373,343,XAU/USD,1955.99,1983.14,1942.92,-0.0055,27.2,-16.0,0
2023-06-14,1946.199951171875,1958.199951171875,1940.300048828125,1955.300048828125,202,XAU/USD,1955.6,1981.17,1943.95,0.0055,17.9,9.1,1
2023-06-15,1941.699951171875,1958.800048828125,1926.0,1957.800048828125,329,XAU/USD,1954.5,1978.81,1944.97,0.0013,32.8,16.1,1
2023-06-16,1961.4000244140625,1962.9000244140625,1953.5,1958.4000244140625,119,XAU/USD,1956.74,1975.83,1945.93,0.0003,9.4,-3.0,0
2023-06-20,1958.5999755859373,1958.5999755859373,1931.300048828125,1935.5,193,XAU/USD,1952.73,1973.1,1946.58,-0.0117,27.3,-23.1,0
2023-06-21,1935.5999755859373,1936.800048828125,1920.0,1933.300048828125,557,XAU/USD,1948.6,1970.0,1947.32,-0.0011,16.8,-2.3,0
2023-06-22,1920.0,1921.0,1912.0999755859373,1912.699951171875,237,XAU/USD,1942.51,1965.88,1947.88,-0.0107,8.9,-7.3,0
2023-06-23,1918.699951171875,1932.5,1918.699951171875,1919.0999755859373,105,XAU/USD,1938.87,1962.17,1948.62,0.0033,13.8,0.4,1
2023-06-26,1922.9000244140625,1928.5,1922.5,1923.699951171875,71,XAU/USD,1934.36,1959.13,1949.4,0.0024,6.0,0.8,1
2023-06-27,1927.0,1929.4000244140625,1914.0,1914.0,49,XAU/USD,1928.1,1955.78,1950.28,-0.005,15.4,-13.0,0
2023-06-28,1912.300048828125,1912.300048828125,1912.300048828125,1912.300048828125,628,XAU/USD,1921.51,1952.26,1951.06,-0.0009,0.0,0.0,0
2023-06-29,1909.9000244140625,1909.9000244140625,1892.5,1909.199951171875,289,XAU/USD,1917.76,1949.62,1951.83,-0.0016,17.4,-0.7,0
2023-06-30,1908.5999755859373,1921.0999755859373,1900.5999755859373,1921.0999755859373,445,XAU/USD,1916.01,1947.63,1952.81,0.0062,20.5,12.5,1
2023-07-03,1917.9000244140625,1929.5,1917.9000244140625,1921.699951171875,41,XAU/USD,1917.3,1946.47,1953.8,0.0003,11.6,3.8,1
2023-07-05,1923.5,1933.9000244140625,1914.699951171875,1919.5999755859373,193,XAU/USD,1917.37,1944.5,1954.93,-0.0011,19.2,-3.9,0
2023-07-06,1909.300048828125,1910.199951171875,1903.199951171875,1908.699951171875,81,XAU/USD,1915.23,1942.3,1956.04,-0.0057,7.0,-0.6,0
2023-07-07,1913.4000244140625,1934.0999755859373,1913.4000244140625,1926.199951171875,61,XAU/USD,1916.97,1940.76,1957.26,0.0092,20.7,12.8,1
2023-07-10,1923.5999755859373,1926.0999755859373,1912.300048828125,1925.0,269,XAU/USD,1918.79,1939.5,1958.32,-0.0006,13.8,1.4,1
2023-07-11,1925.0,1937.0,1924.199951171875,1931.300048828125,142,XAU/USD,1921.94,1939.11,1959.36,0.0033,12.8,6.3,1
2023-07-12,1932.300048828125,1958.0,1932.199951171875,1956.199951171875,132,XAU/USD,1926.96,1939.51,1960.73,0.0129,25.8,23.9,1
2023-07-13,1961.0999755859373,1961.0999755859373,1953.0,1959.199951171875,121,XAU/USD,1932.31,1939.55,1961.97,0.0015,8.1,-1.9,0
2023-07-14,1958.4000244140625,1960.5999755859373,1952.699951171875,1960.0999755859373,94,XAU/USD,1938.1,1939.42,1963.21,0.0005,7.9,1.7,1
2023-07-17,1954.0,1956.5,1946.5999755859373,1952.4000244140625,29,XAU/USD,1944.34,1938.57,1964.75,-0.0039,9.9,-1.6,0
2023-07-18,1968.800048828125,1978.4000244140625,1963.4000244140625,1977.199951171875,83,XAU/USD,1951.63,1939.4,1966.58,0.0127,15.0,8.4,1
2023-07-19,1977.0,1977.5,1973.0,1977.5,35,XAU/USD,1959.13,1940.05,1968.23,0.0002,4.5,0.5,1
2023-07-20,1973.699951171875,1973.699951171875,1965.5999755859373,1968.300048828125,638,XAU/USD,1964.41,1940.14,1969.41,-0.0047,8.1,-5.4,0
2023-07-21,1961.800048828125,1964.300048828125,1961.800048828125,1964.300048828125,50,XAU/USD,1965.57,1940.86,1969.99,-0.002,2.5,2.5,1
2023-07-24,1965.300048828125,1965.5,1960.300048828125,1960.300048828125,2,XAU/USD,1965.73,1940.75,1970.59,-0.002,5.2,-5.0,0
2023-07-25,1953.0,1962.5,1953.0,1962.0999755859373,19,XAU/USD,1966.01,1940.75,1970.99,0.0009,9.5,9.1,1
2023-07-26,1966.199951171875,1972.0,1966.199951171875,1968.9000244140625,51,XAU/USD,1968.37,1941.2,1971.54,0.0035,5.8,2.7,1
2023-07-27,1945.4000244140625,1945.4000244140625,1945.4000244140625,1945.4000244140625,194253,XAU/USD,1963.83,1941.23,1971.27,-0.0119,0.0,0.0,0
2023-07-28,1945.5,1962.199951171875,1944.199951171875,1960.4000244140625,23155,XAU/USD,1961.39,1941.4,1971.06,0.0077,18.0,14.9,1
2023-07-31,1959.199951171875,1971.5999755859373,1950.0,1970.5,1025,XAU/USD,1961.7,1941.82,1971.42,0.0052,21.6,11.3,1
2023-08-01,1964.9000244140625,1965.4000244140625,1940.699951171875,1940.699951171875,688,XAU/USD,1958.33,1941.23,1971.36,-0.0151,24.7,-24.2,0
2023-08-02,1948.4000244140625,1953.5999755859373,1933.199951171875,1937.4000244140625,652,XAU/USD,1955.06,1941.29,1970.73,-0.0017,20.4,-11.0,0
2023-08-03,1934.199951171875,1936.5,1928.0,1932.0,773,XAU/USD,1950.76,1941.25,1970.17,-0.0028,8.5,-2.2,0
2023-08-04,1934.9000244140625,1945.0,1920.0,1939.5999755859373,290,XAU/USD,1946.57,1942.15,1970.03,0.0039,25.0,4.7,1
2023-08-07,1941.0,1941.0,1929.800048828125,1933.5,376,XAU/USD,1944.87,1942.63,1969.6,-0.0031,11.2,-7.5,0
2023-08-08,1931.699951171875,1933.199951171875,1923.0,1924.0999755859373,555,XAU/USD,1939.69,1942.64,1969.13,-0.0049,10.2,-7.6,0
2023-08-09,1925.4000244140625,1928.800048828125,1913.699951171875,1915.4000244140625,451,XAU/USD,1931.81,1942.69,1968.41,-0.0045,15.1,-10.0,0
2023-08-10,1921.0999755859373,1927.800048828125,1911.4000244140625,1914.4000244140625,178,XAU/USD,1928.06,1942.76,1967.8,-0.0005,16.4,-6.7,0
2023-08-11,1913.0,1916.5999755859373,1911.800048828125,1912.9000244140625,57,XAU/USD,1924.56,1942.88,1967.01,-0.0008,4.8,-0.1,0
2023-08-14,1909.300048828125,1912.5999755859373,1903.300048828125,1910.5999755859373,46,XAU/USD,1921.5,1942.53,1965.77,-0.0012,9.3,1.3,1
2023-08-15,1906.0,1907.699951171875,1895.0,1902.5,73,XAU/USD,1916.2,1941.89,1964.46,-0.0042,12.7,-3.5,0
2023-08-16,1904.5,1904.5,1890.300048828125,1896.0999755859373,22,XAU/USD,1910.86,1941.11,1963.17,-0.0034,14.2,-8.4,0
2023-08-17,1893.699951171875,1902.4000244140625,1884.0,1884.0999755859373,245,XAU/USD,1905.14,1940.29,1962.01,-0.0063,18.4,-9.6,0
2023-08-18,1891.800048828125,1891.800048828125,1886.0999755859373,1886.0999755859373,19,XAU/USD,1900.96,1938.95,1960.69,0.0011,5.7,-5.7,0
2023-08-21,1893.5999755859373,1893.5999755859373,1893.300048828125,1893.300048828125,876,XAU/USD,1897.94,1937.89,1959.38,0.0038,0.3,-0.3,0
2023-08-22,1894.5999755859373,1896.800048828125,1892.800048828125,1896.4000244140625,46,XAU/USD,1895.59,1936.73,1957.77,0.0016,4.0,1.8,1
2023-08-23,1909.5999755859373,1918.5,1909.5999755859373,1918.5,547,XAU/USD,1896.71,1935.47,1956.84,0.0117,8.9,8.9,1
2023-08-24,1920.0,1920.800048828125,1918.199951171875,1918.199951171875,337,XAU/USD,1898.96,1934.11,1956.0,-0.0002,2.6,-1.8,0
2023-08-25,1919.800048828125,1919.800048828125,1911.0999755859373,1911.0999755859373,195,XAU/USD,1901.1,1932.47,1954.93,-0.0037,8.7,-8.7,0
2023-08-28,1915.5,1921.5,1915.5,1917.9000244140625,99,XAU/USD,1905.93,1931.32,1954.07,0.0036,6.0,2.4,1
2023-08-29,1917.9000244140625,1936.5,1916.9000244140625,1936.5,1674,XAU/USD,1913.13,1929.97,1953.28,0.0097,19.6,18.6,1
2023-08-30,1936.0,1946.4000244140625,1934.5999755859373,1944.300048828125,396,XAU/USD,1920.41,1928.86,1952.89,0.004,11.8,8.3,1
2023-08-31,1944.4000244140625,1944.4000244140625,1938.199951171875,1938.199951171875,491,XAU/USD,1926.39,1927.86,1952.32,-0.0031,6.2,-6.2,0
2023-09-01,1950.0,1950.0,1936.5999755859373,1939.800048828125,167,XAU/USD,1929.43,1927.04,1951.72,0.0008,13.4,-10.2,0
2023-09-05,1934.4000244140625,1934.4000244140625,1924.699951171875,1926.199951171875,113,XAU/USD,1930.57,1925.9,1951.06,-0.007,9.7,-8.2,0
2023-09-06,1924.0999755859373,1925.300048828125,1916.300048828125,1918.0999755859373,24,XAU/USD,1931.57,1924.44,1950.26,-0.0042,9.0,-6.0,0
2023-09-07,1917.5999755859373,1921.5,1917.5,1917.5,41,XAU/USD,1931.51,1922.72,1949.45,-0.0003,4.0,-0.1,0
2023-09-08,1924.0,1924.699951171875,1918.4000244140625,1918.4000244140625,105,XAU/USD,1928.93,1921.82,1948.73,0.0005,6.3,-5.6,0
2023-09-11,1923.0,1928.300048828125,1921.800048828125,1923.300048828125,50,XAU/USD,1925.93,1920.59,1947.72,0.0026,6.5,0.3,1
2023-09-12,1920.800048828125,1920.800048828125,1911.300048828125,1911.300048828125,365,XAU/USD,1922.09,1918.61,1946.42,-0.0062,9.5,-9.5,0
2023-09-13,1910.300048828125,1914.5999755859373,1908.9000244140625,1909.0999755859373,15,XAU/USD,1917.7,1917.56,1944.87,-0.0012,5.7,-1.2,0
2023-09-14,1903.0,1910.0,1903.0,1910.0,169,XAU/USD,1915.39,1916.65,1943.68,0.0005,7.0,7.0,1
2023-09-15,1923.5,1927.300048828125,1923.5,1923.699951171875,8,XAU/USD,1916.19,1916.37,1942.54,0.0072,3.8,0.2,1
2023-09-18,1928.199951171875,1931.5,1926.4000244140625,1931.5,19,XAU/USD,1918.19,1916.1,1941.38,0.0041,5.1,3.3,1
2023-09-19,1934.0,1934.0,1932.0,1932.0,6,XAU/USD,1920.13,1916.05,1940.28,0.0003,2.0,-2.0,0
2023-09-20,1945.5999755859373,1945.5999755859373,1929.199951171875,1945.5999755859373,119,XAU/USD,1923.31,1916.77,1939.51,0.007,16.4,0.0,0
2023-09-21,1924.0,1924.0,1919.199951171875,1919.199951171875,9,XAU/USD,1924.44,1916.89,1938.45,-0.0136,4.8,-4.8,0
2023-09-22,1925.4000244140625,1925.4000244140625,1925.4000244140625,1925.4000244140625,1,XAU/USD,1926.77,1917.26,1937.43,0.0032,0.0,0.0,0
2023-09-25,1916.5999755859373,1916.5999755859373,1916.5999755859373,1916.5999755859373,114,XAU/USD,1927.71,1917.38,1936.63,-0.0046,0.0,0.0,0
2023-09-26,1905.0,1905.0999755859373,1900.4000244140625,1900.4000244140625,161,XAU/USD,1924.39,1917.04,1935.74,-0.0085,4.7,-4.6,0
2023-09-27,1871.5999755859373,1871.5999755859373,1871.5999755859373,1871.5999755859373,12251,XAU/USD,1915.83,1916.01,1934.79,-0.0152,0.0,0.0,0
2023-09-28,1875.5,1878.199951171875,1856.699951171875,1860.4000244140625,4654,XAU/USD,1905.6,1914.82,1933.48,-0.006,21.5,-15.1,0
2023-09-29,1864.300048828125,1872.300048828125,1846.0,1848.0999755859373,1605,XAU/USD,1891.67,1913.62,1932.07,-0.0066,26.3,-16.2,0
2023-10-02,1844.0999755859373,1845.9000244140625,1826.699951171875,1830.0,2309,XAU/USD,1878.93,1911.75,1930.49,-0.0098,19.2,-14.1,0
2023-10-03,1825.0,1830.9000244140625,1816.800048828125,1824.5999755859373,310,XAU/USD,1864.53,1909.46,1928.95,-0.003,14.1,-0.4,0
2023-10-04,1821.800048828125,1828.199951171875,1816.4000244140625,1818.5,357,XAU/USD,1850.51,1906.87,1927.57,-0.0033,11.8,-3.3,0
2023-10-05,1826.300048828125,1826.300048828125,1815.5999755859373,1816.5999755859373,393,XAU/USD,1838.54,1903.47,1926.15,-0.001,10.7,-9.7,0
2023-10-06,1819.0,1831.800048828125,1809.4000244140625,1830.199951171875,390,XAU/USD,1832.63,1900.54,1924.73,0.0075,22.4,11.2,1
2023-10-09,1842.5,1861.5,1842.5,1849.5,232,XAU/USD,1831.07,1898.48,1923.46,0.0105,19.0,7.0,1
2023-10-10,1857.0,1861.4000244140625,1852.800048828125,1861.0,236,XAU/USD,1832.91,1896.59,1922.16,0.0062,8.6,4.0,1
2023-10-11,1869.5,1874.5999755859373,1869.0999755859373,1872.800048828125,65,XAU/USD,1839.03,1894.46,1921.28,0.0063,5.5,3.3,1
2023-10-12,1874.699951171875,1881.199951171875,1867.0,1869.300048828125,46,XAU/USD,1845.41,1891.96,1920.29,-0.0019,14.2,-5.4,0
2023-10-13,1877.5,1930.0999755859373,1877.5,1927.4000244140625,43,XAU/USD,1860.97,1891.6,1919.87,0.0311,52.6,49.9,1
2023-10-16,1910.4000244140625,1921.0999755859373,1910.300048828125,1921.0999755859373,53,XAU/USD,1875.9,1890.98,1919.63,-0.0033,10.8,10.7,1
2023-10-17,1914.300048828125,1925.800048828125,1914.300048828125,1922.699951171875,103,XAU/USD,1889.11,1890.86,1919.17,0.0008,11.5,8.4,1
2023-10-18,1935.0,1957.9000244140625,1935.0,1955.300048828125,67,XAU/USD,1904.23,1892.1,1919.1,0.017,22.9,20.3,1
2023-10-19,1950.0999755859373,1977.699951171875,1945.699951171875,1968.4000244140625,1945,XAU/USD,1919.57,1893.8,1919.24,0.0067,32.0,18.3,1
2023-10-20,1981.0999755859373,1988.5999755859373,1980.4000244140625,1982.5,557,XAU/USD,1935.24,1895.94,1919.66,0.0072,8.2,1.4,1
2023-10-23,1976.199951171875,1978.9000244140625,1972.9000244140625,1976.300048828125,127,XAU/USD,1950.53,1897.7,1919.9,-0.0031,6.0,0.1,1
2023-10-24,1970.300048828125,1975.0,1970.300048828125,1975.0,10,XAU/USD,1957.33,1899.83,1920.09,-0.0007,4.7,4.7,1
2023-10-25,1971.199951171875,1985.300048828125,1971.199951171875,1984.0999755859373,97,XAU/USD,1966.33,1902.33,1920.37,0.0046,14.1,12.9,1
2023-10-26,1988.199951171875,1988.199951171875,1980.4000244140625,1987.199951171875,521,XAU/USD,1975.54,1904.9,1920.95,0.0016,7.8,-1.0,0
2023-10-27,1988.5999755859373,1988.5999755859373,1988.5999755859373,1988.5999755859373,372,XAU/USD,1980.3,1907.06,1921.56,0.0007,0.0,0.0,0
2023-10-30,2004.0999755859373,2004.0999755859373,1992.5,1996.199951171875,157,XAU/USD,1984.27,1909.22,1922.49,0.0038,11.6,-7.9,0
2023-10-31,1996.5,2001.0,1983.699951171875,1985.199951171875,84,XAU/USD,1984.66,1910.99,1923.22,-0.0055,17.3,-11.3,0
2023-11-01,1990.5,1990.5,1977.800048828125,1978.800048828125,41,XAU/USD,1985.01,1912.1,1923.84,-0.0032,12.7,-11.7,0
2023-11-02,1989.0999755859373,1990.300048828125,1979.5,1985.5999755859373,39,XAU/USD,1986.53,1914.31,1924.63,0.0034,10.8,-3.5,0
2023-11-03,1989.0,1991.5,1989.0,1991.5,12,XAU/USD,1987.59,1916.52,1925.51,0.003,2.5,2.5,1
2023-11-06,1981.5999755859373,1981.5999755859373,1977.4000244140625,1981.5999755859373,130,XAU/USD,1986.79,1918.68,1926.32,-0.005,4.2,0.0,0
2023-11-07,1966.5,1966.800048828125,1960.699951171875,1966.800048828125,20,XAU/USD,1983.67,1920.9,1926.82,-0.0075,6.1,0.3,1
2023-11-08,1967.800048828125,1967.800048828125,1947.699951171875,1951.5,43,XAU/USD,1977.29,1923.56,1927.15,-0.0078,20.1,-16.3,0
2023-11-09,1951.699951171875,1964.199951171875,1945.300048828125,1964.199951171875,10,XAU/USD,1974.29,1927.02,1927.65,0.0065,18.9,12.5,1
2023-11-10,1959.5999755859373,1959.5999755859373,1932.5999755859373,1932.5999755859373,375,XAU/USD,1967.69,1929.84,1927.92,-0.0161,27.0,-27.0,0
2023-11-13,1939.9000244140625,1947.199951171875,1934.0,1945.5,191,XAU/USD,1961.96,1933.69,1928.13,0.0067,13.2,5.6,1
2023-11-14,1965.800048828125,1965.800048828125,1961.800048828125,1961.800048828125,2,XAU/USD,1957.71,1938.26,1928.54,0.0084,4.0,-4.0,0
2023-11-15,1962.800048828125,1962.800048828125,1960.0,1960.0999755859373,6,XAU/USD,1954.64,1942.98,1928.86,-0.0009,2.8,-2.7,0
2023-11-16,1965.300048828125,1983.9000244140625,1964.5999755859373,1983.9000244140625,39,XAU/USD,1957.09,1948.56,1929.17,0.0121,19.3,18.6,1
2023-11-17,1982.5,1984.0,1979.800048828125,1981.5999755859373,32,XAU/USD,1961.39,1953.6,1929.42,-0.0012,4.2,-0.9,0
2023-11-20,1978.699951171875,1979.4000244140625,1969.699951171875,1977.699951171875,182,XAU/USD,1963.31,1957.88,1929.61,-0.002,9.7,-1.0,0
2023-11-21,1990.699951171875,2005.5,1988.5,1999.300048828125,16,XAU/USD,1972.84,1962.49,1930.13,0.0109,17.0,8.6,1
2023-11-22,1999.0999755859373,1999.4000244140625,1991.0,1991.4000244140625,6075,XAU/USD,1979.4,1966.44,1930.29,-0.004,8.4,-7.7,0
2023-11-24,1991.9000244140625,2002.199951171875,1991.5,2002.199951171875,63,XAU/USD,1985.17,1970.87,1930.56,0.0054,10.7,10.3,1
2023-11-27,2011.699951171875,2011.800048828125,2011.699951171875,2011.800048828125,228,XAU/USD,1992.56,1973.68,1931.05,0.0048,0.1,0.1,1
2023-11-28,2040.5999755859373,2042.699951171875,2039.699951171875,2039.699951171875,174665,XAU/USD,2000.53,1977.64,1931.89,0.0139,3.0,-0.9,0
2023-11-29,2041.699951171875,2052.10009765625,2036.0,2047.0999755859373,15290,XAU/USD,2009.89,1981.78,1932.85,0.0036,16.1,5.4,1
2023-11-30,2046.0999755859373,2047.0999755859373,2033.0999755859373,2038.0999755859373,2506,XAU/USD,2018.51,1984.54,1933.69,-0.0044,14.0,-8.0,0
2023-12-01,2038.300048828125,2073.199951171875,2036.0,2071.0,614,XAU/USD,2028.76,1987.96,1934.83,0.0161,37.2,32.7,1
2023-12-04,2075.300048828125,2130.199951171875,2021.0,2024.0999755859373,1071,XAU/USD,2033.43,1989.35,1935.7,-0.0226,109.2,-51.2,0
2023-12-05,2035.0999755859373,2037.0,2010.199951171875,2018.5,289,XAU/USD,2035.76,1990.76,1936.35,-0.0028,26.8,-16.6,0
2023-12-06,2019.9000244140625,2035.800048828125,2019.0,2030.5,417,XAU/USD,2038.43,1992.61,1937.02,0.0059,16.8,10.6,1
2023-12-07,2029.199951171875,2034.9000244140625,2024.0,2029.9000244140625,67,XAU/USD,2037.03,1994.13,1938.01,-0.0003,10.9,0.7,1
2023-12-08,2031.699951171875,2033.0999755859373,1995.0,1998.300048828125,449,XAU/USD,2030.06,1994.5,1938.68,-0.0156,38.1,-33.4,0
2023-12-11,2004.0999755859373,2004.199951171875,1977.199951171875,1978.0,651,XAU/USD,2021.47,1994.15,1939.19,-0.0102,27.0,-26.1,0
2023-12-12,1984.199951171875,1994.199951171875,1977.800048828125,1977.800048828125,95,XAU/USD,2008.16,1993.54,1939.62,-0.0001,16.4,-6.4,0
2023-12-13,1978.5,2024.800048828125,1975.0,1982.300048828125,2252,XAU/USD,2002.19,1993.44,1940.16,0.0023,49.8,3.8,1
2023-12-14,2024.699951171875,2040.0999755859373,2024.300048828125,2030.199951171875,236,XAU/USD,2003.86,1995.15,1941.34,0.0242,15.8,5.5,1
2023-12-15,2032.5999755859373,2043.4000244140625,2018.300048828125,2021.0999755859373,261,XAU/USD,2002.51,1996.34,1942.51,-0.0045,25.1,-11.5,0
2023-12-18,2024.300048828125,2032.800048828125,2024.0,2026.300048828125,100,XAU/USD,2002.0,1997.5,1943.76,0.0026,8.8,2.0,1
2023-12-19,2025.199951171875,2042.699951171875,2025.199951171875,2038.4000244140625,498,XAU/USD,2007.73,1999.39,1945.15,0.006,17.5,13.2,1
2023-12-20,2037.0999755859373,2037.0999755859373,2030.300048828125,2034.5,258,XAU/USD,2015.8,2001.65,1946.53,-0.0019,6.8,-2.6,0
2023-12-21,2035.800048828125,2044.5,2033.0,2039.0999755859373,228,XAU/USD,2024.56,2004.57,1948.05,0.0023,11.5,3.3,1
2023-12-22,2055.699951171875,2068.699951171875,2052.199951171875,2057.10009765625,202,XAU/USD,2035.24,2007.66,1949.84,0.0088,16.5,1.4,1
2023-12-26,2060.0,2060.800048828125,2054.199951171875,2058.199951171875,64,XAU/USD,2039.24,2011.85,1951.77,0.0005,6.6,-1.8,0
2023-12-27,2067.300048828125,2081.89990234375,2064.800048828125,2081.89990234375,586,XAU/USD,2047.93,2016.4,1953.95,0.0115,17.1,14.6,1
2023-12-28,2081.60009765625,2087.300048828125,2066.5,2073.89990234375,338,XAU/USD,2054.73,2020.13,1955.95,-0.0038,20.8,-7.7,0
2023-12-29,2068.0,2068.89990234375,2062.10009765625,2062.39990234375,47,XAU/USD,2058.16,2023.54,1957.8,-0.0055,6.8,-5.6,0
2024-01-02,2063.5,2073.699951171875,2057.10009765625,2064.39990234375,61,XAU/USD,2062.43,2026.23,1959.42,0.001,16.6,0.9,1
2024-01-03,2034.199951171875,2044.0,2034.199951171875,2034.199951171875,54,XAU/USD,2061.73,2027.98,1960.71,-0.0146,9.8,0.0,0
2024-01-04,2041.5999755859373,2044.5,2038.0,2042.300048828125,88,XAU/USD,2059.61,2030.13,1962.16,0.004,6.5,0.7,1
2024-01-05,2044.5,2048.10009765625,2042.4000244140625,2042.4000244140625,12,XAU/USD,2057.36,2031.57,1963.55,0.0,5.7,-2.1,0
2024-01-08,2019.0999755859373,2033.699951171875,2019.0999755859373,2026.5999755859373,10,XAU/USD,2049.46,2032.74,1964.55,-0.0077,14.6,7.5,1
2024-01-09,2035.800048828125,2035.800048828125,2026.4000244140625,2026.4000244140625,27,XAU/USD,2042.67,2033.55,1965.46,-0.0001,9.4,-9.4,0
2024-01-10,2029.0,2035.5999755859373,2021.699951171875,2021.699951171875,538,XAU/USD,2036.86,2033.88,1966.39,-0.0023,13.9,-7.3,0
2024-01-11,2025.0999755859373,2025.0999755859373,2014.300048828125,2014.300048828125,97,XAU/USD,2029.7,2033.03,1967.22,-0.0037,10.8,-10.8,0
2024-01-12,2031.0999755859373,2057.0,2031.0999755859373,2046.699951171875,390,XAU/USD,2031.49,2033.02,1968.56,0.0161,25.9,15.6,1
2024-01-16,2051.699951171875,2054.800048828125,2026.0,2026.0,46,XAU/USD,2029.16,2032.62,1969.75,-0.0101,28.8,-25.7,0
2024-01-17,2026.5,2026.5,2002.5999755859373,2002.5999755859373,764,XAU/USD,2023.47,2030.34,1970.7,-0.0115,23.9,-23.9,0
2024-01-18,2012.800048828125,2018.5999755859373,2009.5,2018.5999755859373,1474,XAU/USD,2022.33,2030.15,1971.81,0.008,9.1,5.8,1
2024-01-19,2023.199951171875,2036.0,2019.5,2026.5,50,XAU/USD,2022.34,2030.42,1972.96,0.0039,16.5,3.3,1
2024-01-22,2021.300048828125,2021.300048828125,2019.800048828125,2019.800048828125,12,XAU/USD,2022.07,2030.06,1974.17,-0.0033,1.5,-1.5,0
2024-01-23,2030.300048828125,2030.300048828125,2022.5,2023.699951171875,15,XAU/USD,2023.41,2029.86,1975.44,0.0019,7.8,-6.6,0
2024-01-24,2023.199951171875,2033.199951171875,2013.9000244140625,2013.9000244140625,253,XAU/USD,2018.73,2030.38,1976.59,-0.0048,19.3,-9.3,0
2024-01-25,2012.0999755859373,2022.4000244140625,2012.0999755859373,2016.9000244140625,548,XAU/USD,2017.43,2031.67,1977.63,0.0015,10.3,4.8,1
2024-01-26,2021.699951171875,2022.4000244140625,2016.800048828125,2016.800048828125,49,XAU/USD,2019.46,2032.97,1978.58,-0.0,5.6,-4.9,0
2024-01-29,2025.199951171875,2025.199951171875,2025.199951171875,2025.199951171875,150708,XAU/USD,2020.4,2034.4,1979.61,0.0042,0.0,0.0,0
2024-01-30,2032.5,2048.5,2028.0999755859373,2031.5,26907,XAU/USD,2021.11,2034.45,1980.57,0.0031,20.4,-1.0,0
2024-01-31,2035.4000244140625,2055.0,2030.0,2048.39990234375,2007,XAU/USD,2025.2,2035.36,1982.0,0.0083,25.0,13.0,1
2024-02-01,2040.199951171875,2064.5,2029.0,2053.0,947,XAU/USD,2029.39,2036.25,1983.42,0.0022,35.5,12.8,1
2024-02-02,2054.800048828125,2055.89990234375,2027.699951171875,2036.0999755859373,888,XAU/USD,2032.56,2036.17,1984.75,-0.0082,28.2,-18.7,0
2024-02-05,2038.9000244140625,2040.800048828125,2013.800048828125,2025.699951171875,412,XAU/USD,2033.81,2035.88,1986.14,-0.0051,27.0,-13.2,0
2024-02-06,2025.9000244140625,2037.300048828125,2025.9000244140625,2034.5,249,XAU/USD,2036.34,2035.72,1987.95,0.0043,11.4,8.6,1
2024-02-07,2032.800048828125,2039.5,2032.699951171875,2035.199951171875,71,XAU/USD,2037.77,2034.99,1989.89,0.0003,6.8,2.4,1
2024-02-08,2028.0,2036.699951171875,2020.300048828125,2032.199951171875,341,XAU/USD,2037.87,2034.13,1991.94,-0.0015,16.4,4.2,1
2024-02-09,2032.0,2032.0,2020.0,2023.300048828125,62,XAU/USD,2034.29,2032.17,1994.09,-0.0044,12.0,-8.7,0
2024-02-12,2025.5,2025.5,2011.5999755859373,2018.199951171875,317,XAU/USD,2029.31,2030.32,1996.24,-0.0025,13.9,-7.3,0
2024-02-13,2025.0999755859373,2025.800048828125,1990.0,1992.9000244140625,198,XAU/USD,2023.14,2028.0,1998.17,-0.0125,35.8,-32.2,0
2024-02-14,1990.300048828125,1993.5,1984.800048828125,1990.300048828125,1916,XAU/USD,2018.09,2025.53,2000.1,-0.0013,8.7,0.0,0
2024-02-15,1993.5999755859373,2007.199951171875,1993.5999755859373,2002.0999755859373,286,XAU/USD,2013.46,2024.46,2002.01,0.0059,13.6,8.5,1
2024-02-16,2005.0,2011.5,1996.5,2011.5,32,XAU/USD,2010.07,2023.43,2003.81,0.0047,15.0,6.5,1
2024-02-20,2015.5999755859373,2029.0,2015.5999755859373,2027.5,1326,XAU/USD,2009.4,2022.94,2005.66,0.008,13.4,11.9,1
2024-02-21,2028.199951171875,2028.199951171875,2022.300048828125,2022.300048828125,15,XAU/USD,2009.26,2022.79,2007.33,-0.0026,5.9,-5.9,0
2024-02-22,2033.199951171875,2033.199951171875,2019.699951171875,2019.699951171875,964,XAU/USD,2009.47,2022.57,2009.0,-0.0013,13.5,-13.5,0
2024-02-23,2026.0,2038.5999755859373,2014.9000244140625,2038.5999755859373,22,XAU/USD,2016.0,2023.13,2010.23,0.0094,23.7,12.6,1
2024-02-26,2034.0999755859373,2035.4000244140625,2024.800048828125,2028.5,143,XAU/USD,2021.46,2023.61,2011.43,-0.005,10.6,-5.6,0
2024-02-27,2035.9000244140625,2035.9000244140625,2034.0,2034.0,964,XAU/USD,2026.01,2023.18,2012.66,0.0027,1.9,-1.9,0
2024-02-28,2029.5,2037.0,2024.800048828125,2033.0,581,XAU/USD,2029.09,2023.42,2013.53,-0.0005,12.2,3.5,1
